year,学院,专业,city,count
2010,电子与信息工程学院,电气工程及其自动化,信阳市,1
2010,电子与信息工程学院,电气工程及其自动化,南宁市,1
2010,电子与信息工程学院,电气工程及其自动化,台州市,7
2010,电子与信息工程学院,电气工程及其自动化,周口市,1
2010,电子与信息工程学院,电气工程及其自动化,嘉兴市,2
2010,电子与信息工程学院,电气工程及其自动化,天水市,1
2010,电子与信息工程学院,电气工程及其自动化,宁波市,6
2010,电子与信息工程学院,电气工程及其自动化,杭州市,3
2010,电子与信息工程学院,电气工程及其自动化,梧州市,1
2010,电子与信息工程学院,电气工程及其自动化,武威市,1
2010,电子与信息工程学院,电气工程及其自动化,温州市,4
2010,电子与信息工程学院,电气工程及其自动化,湖州市,2
2010,电子与信息工程学院,电气工程及其自动化,白银市,1
2010,电子与信息工程学院,电气工程及其自动化,绍兴市,8
2010,电子与信息工程学院,电气工程及其自动化,舟山市,1
2010,电子与信息工程学院,电气工程及其自动化,衢州市,2
2010,电子与信息工程学院,电气工程及其自动化,西安市,1
2010,电子与信息工程学院,电气工程及其自动化,遵义市,3
2010,电子与信息工程学院,电气工程及其自动化,金华市,5
2010,电子与信息工程学院,电气工程及其自动化,阜阳市,1
2010,电子与信息工程学院,网络工程,上饶市,1
2010,电子与信息工程学院,网络工程,丽水市,1
2010,电子与信息工程学院,网络工程,台州市,7
2010,电子与信息工程学院,网络工程,嘉兴市,2
2010,电子与信息工程学院,网络工程,大同市,1
2010,电子与信息工程学院,网络工程,宁波市,7
2010,电子与信息工程学院,网络工程,定西市,1
2010,电子与信息工程学院,网络工程,晋城市,1
2010,电子与信息工程学院,网络工程,杭州市,5
2010,电子与信息工程学院,网络工程,枣庄市,1
2010,电子与信息工程学院,网络工程,淮南市,1
2010,电子与信息工程学院,网络工程,温州市,1
2010,电子与信息工程学院,网络工程,湖州市,1
2010,电子与信息工程学院,网络工程,绍兴市,8
2010,电子与信息工程学院,网络工程,茂名市,1
2010,电子与信息工程学院,网络工程,荷泽市,1
2010,电子与信息工程学院,网络工程,衢州市,2
2010,电子与信息工程学院,网络工程,襄樊市,1
2010,电子与信息工程学院,网络工程,金华市,4
2010,电子与信息工程学院,网络工程,防城港市,1
2010,电子与信息工程学院,网络工程,陇南市,1
2010,电子与信息工程学院,网络工程,韶关市,1
2010,电子与信息工程学院,计算机科学与技术,丽水市,2
2010,电子与信息工程学院,计算机科学与技术,六盘水市,1
2010,电子与信息工程学院,计算机科学与技术,台州市,2
2010,电子与信息工程学院,计算机科学与技术,合肥市,1
2010,电子与信息工程学院,计算机科学与技术,呼伦贝尔市,1
2010,电子与信息工程学院,计算机科学与技术,唐山市,1
2010,电子与信息工程学院,计算机科学与技术,嘉兴市,9
2010,电子与信息工程学院,计算机科学与技术,宁德市,1
2010,电子与信息工程学院,计算机科学与技术,宁波市,12
2010,电子与信息工程学院,计算机科学与技术,安顺市,1
2010,电子与信息工程学院,计算机科学与技术,宣城市,1
2010,电子与信息工程学院,计算机科学与技术,张掖市,1
2010,电子与信息工程学院,计算机科学与技术,新余市,1
2010,电子与信息工程学院,计算机科学与技术,杭州市,15
2010,电子与信息工程学院,计算机科学与技术,温州市,12
2010,电子与信息工程学院,计算机科学与技术,湖州市,5
2010,电子与信息工程学院,计算机科学与技术,湛江市,1
2010,电子与信息工程学院,计算机科学与技术,濮阳市,1
2010,电子与信息工程学院,计算机科学与技术,石家庄市,1
2010,电子与信息工程学院,计算机科学与技术,绍兴市,18
2010,电子与信息工程学院,计算机科学与技术,绵阳市,1
2010,电子与信息工程学院,计算机科学与技术,芜湖市,1
2010,电子与信息工程学院,计算机科学与技术,衡水市,1
2010,电子与信息工程学院,计算机科学与技术,衢州市,4
2010,电子与信息工程学院,计算机科学与技术,遵义市,1
2010,电子与信息工程学院,计算机科学与技术,重庆市,1
2010,电子与信息工程学院,计算机科学与技术,金华市,12
2010,电子与信息工程学院,计算机科学与技术,锡林郭勒盟,1
2010,电子与信息工程学院,计算机科学与技术,韶关市,1
2010,经济与管理学院,会计学,上饶市,1
2010,经济与管理学院,会计学,丽水市,4
2010,经济与管理学院,会计学,台州市,3
2010,经济与管理学院,会计学,周口市,1
2010,经济与管理学院,会计学,呼伦贝尔市,1
2010,经济与管理学院,会计学,唐山市,1
2010,经济与管理学院,会计学,商丘市,1
2010,经济与管理学院,会计学,嘉兴市,7
2010,经济与管理学院,会计学,大同市,1
2010,经济与管理学院,会计学,宁德市,1
2010,经济与管理学院,会计学,宁波市,26
2010,经济与管理学院,会计学,安康市,1
2010,经济与管理学院,会计学,宜宾市,1
2010,经济与管理学院,会计学,巴中市,1
2010,经济与管理学院,会计学,广州市,1
2010,经济与管理学院,会计学,杭州市,15
2010,经济与管理学院,会计学,桂林市,1
2010,经济与管理学院,会计学,洛阳市,1
2010,经济与管理学院,会计学,深圳市,1
2010,经济与管理学院,会计学,温州市,7
2010,经济与管理学院,会计学,湖州市,1
2010,经济与管理学院,会计学,漳州市,1
2010,经济与管理学院,会计学,绍兴市,14
2010,经济与管理学院,会计学,绵阳市,1
2010,经济与管理学院,会计学,自贡市,1
2010,经济与管理学院,会计学,莆田市,1
2010,经济与管理学院,会计学,衢州市,3
2010,经济与管理学院,会计学,遵义市,1
2010,经济与管理学院,会计学,邢台市,1
2010,经济与管理学院,会计学,重庆市,2
2010,经济与管理学院,会计学,金华市,8
2010,经济与管理学院,会计学,黄山市,1
2010,经济与管理学院,国际商务,丽水市,4
2010,经济与管理学院,国际商务,十堰市,1
2010,经济与管理学院,国际商务,台州市,1
2010,经济与管理学院,国际商务,唐山市,1
2010,经济与管理学院,国际商务,嘉兴市,7
2010,经济与管理学院,国际商务,宁波市,15
2010,经济与管理学院,国际商务,宜宾市,1
2010,经济与管理学院,国际商务,宿迁市,1
2010,经济与管理学院,国际商务,广安市,1
2010,经济与管理学院,国际商务,廊坊市,1
2010,经济与管理学院,国际商务,恩施土家族苗族自治州,1
2010,经济与管理学院,国际商务,抚州市,1
2010,经济与管理学院,国际商务,杭州市,7
2010,经济与管理学院,国际商务,梧州市,1
2010,经济与管理学院,国际商务,温州市,3
2010,经济与管理学院,国际商务,绍兴市,7
2010,经济与管理学院,国际商务,衢州市,1
2010,经济与管理学院,国际商务,贵港市,1
2010,经济与管理学院,国际商务,贵阳市,1
2010,经济与管理学院,国际商务,金华市,1
2010,经济与管理学院,国际商务,黔西南布依族苗族自治州,1
2010,经济与管理学院,国际经济与贸易,三明市,1
2010,经济与管理学院,国际经济与贸易,丽水市,4
2010,经济与管理学院,国际经济与贸易,亳州市,1
2010,经济与管理学院,国际经济与贸易,保定市,1
2010,经济与管理学院,国际经济与贸易,信阳市,2
2010,经济与管理学院,国际经济与贸易,台州市,3
2010,经济与管理学院,国际经济与贸易,唐山市,1
2010,经济与管理学院,国际经济与贸易,嘉兴市,12
2010,经济与管理学院,国际经济与贸易,天水市,1
2010,经济与管理学院,国际经济与贸易,宁波市,24
2010,经济与管理学院,国际经济与贸易,巢湖市,3
2010,经济与管理学院,国际经济与贸易,广州市,1
2010,经济与管理学院,国际经济与贸易,成都市,1
2010,经济与管理学院,国际经济与贸易,无锡市,1
2010,经济与管理学院,国际经济与贸易,杭州市,12
2010,经济与管理学院,国际经济与贸易,桂林市,1
2010,经济与管理学院,国际经济与贸易,淮南市,1
2010,经济与管理学院,国际经济与贸易,温州市,6
2010,经济与管理学院,国际经济与贸易,湖州市,7
2010,经济与管理学院,国际经济与贸易,绍兴市,24
2010,经济与管理学院,国际经济与贸易,荆州市,1
2010,经济与管理学院,国际经济与贸易,莆田市,1
2010,经济与管理学院,国际经济与贸易,衢州市,5
2010,经济与管理学院,国际经济与贸易,襄樊市,1
2010,经济与管理学院,国际经济与贸易,贵阳市,1
2010,经济与管理学院,国际经济与贸易,贺州市,1
2010,经济与管理学院,国际经济与贸易,连云港市,1
2010,经济与管理学院,国际经济与贸易,遵义市,1
2010,经济与管理学院,国际经济与贸易,重庆市,1
2010,经济与管理学院,国际经济与贸易,金华市,9
2010,经济与管理学院,国际经济与贸易,阿拉善盟,1
2010,经济与管理学院,国际经济与贸易,鹰潭市,1
2010,经济与管理学院,国际经济与贸易,黄冈市,1
2010,经济与管理学院,市场营销,上饶市,1
2010,经济与管理学院,市场营销,丽水市,1
2010,经济与管理学院,市场营销,兰州市,1
2010,经济与管理学院,市场营销,台州市,1
2010,经济与管理学院,市场营销,嘉兴市,3
2010,经济与管理学院,市场营销,天水市,1
2010,经济与管理学院,市场营销,娄底市,1
2010,经济与管理学院,市场营销,宁波市,10
2010,经济与管理学院,市场营销,岳阳市,1
2010,经济与管理学院,市场营销,巴中市,1
2010,经济与管理学院,市场营销,抚州市,1
2010,经济与管理学院,市场营销,杭州市,5
2010,经济与管理学院,市场营销,榆林市,1
2010,经济与管理学院,市场营销,永州市,1
2010,经济与管理学院,市场营销,洛阳市,1
2010,经济与管理学院,市场营销,温州市,7
2010,经济与管理学院,市场营销,湖州市,3
2010,经济与管理学院,市场营销,绍兴市,13
2010,经济与管理学院,市场营销,绵阳市,1
2010,经济与管理学院,市场营销,衢州市,2
2010,经济与管理学院,市场营销,遵义市,2
2010,经济与管理学院,市场营销,金华市,8
2010,经济与管理学院,市场营销,铜仁地区,1
2010,经济与管理学院,市场营销,黔东南苗族侗族自治州,1
2010,经济与管理学院,物流管理,丽水市,3
2010,经济与管理学院,物流管理,南宁市,1
2010,经济与管理学院,物流管理,台州市,3
2010,经济与管理学院,物流管理,嘉兴市,6
2010,经济与管理学院,物流管理,宁波市,14
2010,经济与管理学院,物流管理,开封市,1
2010,经济与管理学院,物流管理,张家口市,1
2010,经济与管理学院,物流管理,扬州市,1
2010,经济与管理学院,物流管理,杭州市,10
2010,经济与管理学院,物流管理,枣庄市,1
2010,经济与管理学院,物流管理,武汉市,1
2010,经济与管理学院,物流管理,毕节地区,1
2010,经济与管理学院,物流管理,温州市,8
2010,经济与管理学院,物流管理,湖州市,1
2010,经济与管理学院,物流管理,湛江市,1
2010,经济与管理学院,物流管理,玉林市,1
2010,经济与管理学院,物流管理,绍兴市,23
2010,经济与管理学院,物流管理,芜湖市,1
2010,经济与管理学院,物流管理,衢州市,5
2010,经济与管理学院,物流管理,襄樊市,1
2010,经济与管理学院,物流管理,邢台市,1
2010,经济与管理学院,物流管理,邯郸市,1
2010,经济与管理学院,物流管理,重庆市,1
2010,经济与管理学院,物流管理,金华市,8
2010,经济与管理学院,物流管理,阳泉市,1
2011,人文与艺术学院,工业设计,嘉兴市,7
2011,人文与艺术学院,工业设计,宁德市,2
2011,人文与艺术学院,工业设计,宁波市,7
2011,人文与艺术学院,工业设计,宝鸡市,1
2011,人文与艺术学院,工业设计,揭阳市,1
2011,人文与艺术学院,工业设计,杭州市,5
2011,人文与艺术学院,工业设计,深圳市,1
2011,人文与艺术学院,工业设计,温州市,4
2011,人文与艺术学院,工业设计,湖州市,4
2011,人文与艺术学院,工业设计,绍兴市,10
2011,人文与艺术学院,工业设计,绵阳市,1
2011,人文与艺术学院,工业设计,衡水市,1
2011,人文与艺术学院,工业设计,衢州市,2
2011,人文与艺术学院,工业设计,金华市,4
2011,人文与艺术学院,工业设计,马鞍山市,1
2011,人文与艺术学院,工业设计,黔南布依族苗族自治州,1
2011,人文与艺术学院,广告学,上饶市,1
2011,人文与艺术学院,广告学,丽水市,1
2011,人文与艺术学院,广告学,保定市,1
2011,人文与艺术学院,广告学,六安市,1
2011,人文与艺术学院,广告学,台州市,3
2011,人文与艺术学院,广告学,嘉兴市,7
2011,人文与艺术学院,广告学,宁波市,8
2011,人文与艺术学院,广告学,杭州市,9
2011,人文与艺术学院,广告学,温州市,6
2011,人文与艺术学院,广告学,湖州市,3
2011,人文与艺术学院,广告学,漯河市,1
2011,人文与艺术学院,广告学,焦作市,1
2011,人文与艺术学院,广告学,玉林市,1
2011,人文与艺术学院,广告学,绍兴市,4
2011,人文与艺术学院,广告学,衢州市,2
2011,人文与艺术学院,广告学,贵港市,1
2011,人文与艺术学院,广告学,酒泉市,1
2011,人文与艺术学院,广告学,金华市,3
2011,人文与艺术学院,汉语言文学,上饶市,1
2011,人文与艺术学院,汉语言文学,丽水市,7
2011,人文与艺术学院,汉语言文学,九江市,1
2011,人文与艺术学院,汉语言文学,保定市,1
2011,人文与艺术学院,汉语言文学,信阳市,1
2011,人文与艺术学院,汉语言文学,南阳市,1
2011,人文与艺术学院,汉语言文学,台州市,2
2011,人文与艺术学院,汉语言文学,周口市,1
2011,人文与艺术学院,汉语言文学,嘉兴市,14
2011,人文与艺术学院,汉语言文学,太原市,1
2011,人文与艺术学院,汉语言文学,宁波市,18
2011,人文与艺术学院,汉语言文学,安顺市,1
2011,人文与艺术学院,汉语言文学,忻州市,1
2011,人文与艺术学院,汉语言文学,抚州市,1
2011,人文与艺术学院,汉语言文学,杭州市,19
2011,人文与艺术学院,汉语言文学,柳州市,1
2011,人文与艺术学院,汉语言文学,桂林市,1
2011,人文与艺术学院,汉语言文学,泉州市,2
2011,人文与艺术学院,汉语言文学,泸州市,1
2011,人文与艺术学院,汉语言文学,温州市,6
2011,人文与艺术学院,汉语言文学,湖州市,5
2011,人文与艺术学院,汉语言文学,白银市,1
2011,人文与艺术学院,汉语言文学,百色市,1
2011,人文与艺术学院,汉语言文学,秦皇岛市,1
2011,人文与艺术学院,汉语言文学,绍兴市,17
2011,人文与艺术学院,汉语言文学,绵阳市,1
2011,人文与艺术学院,汉语言文学,舟山市,5
2011,人文与艺术学院,汉语言文学,芜湖市,1
2011,人文与艺术学院,汉语言文学,遵义市,2
2011,人文与艺术学院,汉语言文学,邯郸市,2
2011,人文与艺术学院,汉语言文学,金华市,3
2011,人文与艺术学院,汉语言文学,钦州市,1
2011,人文与艺术学院,汉语言文学,长治市,1
2011,人文与艺术学院,汉语言文学,黄山市,1
2011,国际交流学院,会计学（中美合作办学）,台州市,3
2011,国际交流学院,会计学（中美合作办学）,嘉兴市,7
2011,国际交流学院,会计学（中美合作办学）,宁波市,18
2011,国际交流学院,会计学（中美合作办学）,杭州市,9
2011,国际交流学院,会计学（中美合作办学）,温州市,5
2011,国际交流学院,会计学（中美合作办学）,绍兴市,9
2011,国际交流学院,会计学（中美合作办学）,舟山市,3
2011,国际交流学院,会计学（中美合作办学）,金华市,5
2011,外国语学院,德语,丽水市,2
2011,外国语学院,德语,保定市,1
2011,外国语学院,德语,内江市,1
2011,外国语学院,德语,嘉兴市,4
2011,外国语学院,德语,宁德市,1
2011,外国语学院,德语,宁波市,5
2011,外国语学院,德语,朔州市,1
2011,外国语学院,德语,杭州市,3
2011,外国语学院,德语,温州市,5
2011,外国语学院,德语,湖州市,4
2011,外国语学院,德语,绍兴市,5
2011,外国语学院,德语,绵阳市,1
2011,外国语学院,德语,衡水市,1
2011,外国语学院,德语,衢州市,2
2011,外国语学院,德语,贵阳市,1
2011,外国语学院,德语,赣州市,1
2011,外国语学院,德语,郑州市,1
2011,外国语学院,德语,金华市,2
2011,外国语学院,日语,丽水市,1
2011,外国语学院,日语,信阳市,1
2011,外国语学院,日语,台州市,1
2011,外国语学院,日语,唐山市,1
2011,外国语学院,日语,嘉兴市,5
2011,外国语学院,日语,宁波市,6
2011,外国语学院,日语,宣城市,1
2011,外国语学院,日语,广州市,1
2011,外国语学院,日语,新乡市,1
2011,外国语学院,日语,朔州市,1
2011,外国语学院,日语,杭州市,3
2011,外国语学院,日语,温州市,4
2011,外国语学院,日语,湖州市,3
2011,外国语学院,日语,盐城市,1
2011,外国语学院,日语,秦皇岛市,1
2011,外国语学院,日语,绍兴市,3
2011,外国语学院,日语,荷泽市,1
2011,外国语学院,日语,衢州市,3
2011,外国语学院,日语,金华市,3
2011,外国语学院,日语,镇江市,1
2011,外国语学院,日语,驻马店市,1
2011,外国语学院,英语,临沂市,1
2011,外国语学院,英语,丽水市,5
2011,外国语学院,英语,九江市,1
2011,外国语学院,英语,六盘水市,1
2011,外国语学院,英语,内江市,1
2011,外国语学院,英语,台州市,10
2011,外国语学院,英语,嘉兴市,12
2011,外国语学院,英语,宁波市,29
2011,外国语学院,英语,安庆市,1
2011,外国语学院,英语,宣城市,1
2011,外国语学院,英语,岳阳市,1
2011,外国语学院,英语,庆阳市,1
2011,外国语学院,英语,抚州市,1
2011,外国语学院,英语,杭州市,13
2011,外国语学院,英语,柳州市,1
2011,外国语学院,英语,池州市,1
2011,外国语学院,英语,温州市,14
2011,外国语学院,英语,湖州市,7
2011,外国语学院,英语,漯河市,1
2011,外国语学院,英语,绍兴市,23
2011,外国语学院,英语,舟山市,2
2011,外国语学院,英语,莆田市,1
2011,外国语学院,英语,衢州市,5
2011,外国语学院,英语,贵港市,1
2011,外国语学院,英语,赣州市,1
2011,外国语学院,英语,遵义市,1
2011,外国语学院,英语,金华市,19
2011,外国语学院,英语,铜仁地区,1
2011,建筑与交通工程学院,交通运输,东莞市,1
2011,建筑与交通工程学院,交通运输,丽水市,1
2011,建筑与交通工程学院,交通运输,六盘水市,1
2011,建筑与交通工程学院,交通运输,呼伦贝尔市,1
2011,建筑与交通工程学院,交通运输,嘉兴市,2
2011,建筑与交通工程学院,交通运输,天水市,1
2011,建筑与交通工程学院,交通运输,宁德市,2
2011,建筑与交通工程学院,交通运输,宁波市,7
2011,建筑与交通工程学院,交通运输,宝鸡市,1
2011,建筑与交通工程学院,交通运输,惠州市,1
2011,建筑与交通工程学院,交通运输,晋中市,1
2011,建筑与交通工程学院,交通运输,杭州市,5
2011,建筑与交通工程学院,交通运输,汉中市,1
2011,建筑与交通工程学院,交通运输,温州市,8
2011,建筑与交通工程学院,交通运输,湖州市,1
2011,建筑与交通工程学院,交通运输,白银市,1
2011,建筑与交通工程学院,交通运输,绍兴市,7
2011,建筑与交通工程学院,交通运输,衢州市,1
2011,建筑与交通工程学院,交通运输,赤峰市,1
2011,建筑与交通工程学院,交通运输,金华市,5
2011,建筑与交通工程学院,交通运输,黔东南苗族侗族自治州,1
2011,建筑与交通工程学院,土木工程,上饶市,1
2011,建筑与交通工程学院,土木工程,丽水市,3
2011,建筑与交通工程学院,土木工程,乐山市,1
2011,建筑与交通工程学院,土木工程,六盘水市,1
2011,建筑与交通工程学院,土木工程,北海市,1
2011,建筑与交通工程学院,土木工程,南昌市,1
2011,建筑与交通工程学院,土木工程,台州市,15
2011,建筑与交通工程学院,土木工程,周口市,1
2011,建筑与交通工程学院,土木工程,嘉兴市,3
2011,建筑与交通工程学院,土木工程,宁波市,17
2011,建筑与交通工程学院,土木工程,张家口市,2
2011,建筑与交通工程学院,土木工程,朔州市,1
2011,建筑与交通工程学院,土木工程,杭州市,2
2011,建筑与交通工程学院,土木工程,桂林市,1
2011,建筑与交通工程学院,土木工程,汉中市,1
2011,建筑与交通工程学院,土木工程,江门市,1
2011,建筑与交通工程学院,土木工程,温州市,8
2011,建筑与交通工程学院,土木工程,湖州市,3
2011,建筑与交通工程学院,土木工程,玉林市,1
2011,建筑与交通工程学院,土木工程,石家庄市,1
2011,建筑与交通工程学院,土木工程,秦皇岛市,1
2011,建筑与交通工程学院,土木工程,绍兴市,16
2011,建筑与交通工程学院,土木工程,绵阳市,1
2011,建筑与交通工程学院,土木工程,舟山市,1
2011,建筑与交通工程学院,土木工程,衡水市,1
2011,建筑与交通工程学院,土木工程,衢州市,6
2011,建筑与交通工程学院,土木工程,贵港市,1
2011,建筑与交通工程学院,土木工程,赤峰市,1
2011,建筑与交通工程学院,土木工程,通辽市,1
2011,建筑与交通工程学院,土木工程,金华市,5
2011,建筑与交通工程学院,土木工程,黔西南布依族苗族自治州,1
2011,建筑与交通工程学院,工程管理,上饶市,2
2011,建筑与交通工程学院,工程管理,丽水市,1
2011,建筑与交通工程学院,工程管理,九江市,1
2011,建筑与交通工程学院,工程管理,六盘水市,1
2011,建筑与交通工程学院,工程管理,兰州市,1
2011,建筑与交通工程学院,工程管理,南阳市,1
2011,建筑与交通工程学院,工程管理,台州市,4
2011,建筑与交通工程学院,工程管理,商丘市,1
2011,建筑与交通工程学院,工程管理,嘉兴市,1
2011,建筑与交通工程学院,工程管理,宁波市,9
2011,建筑与交通工程学院,工程管理,宜昌市,1
2011,建筑与交通工程学院,工程管理,宿迁市,1
2011,建筑与交通工程学院,工程管理,巢湖市,1
2011,建筑与交通工程学院,工程管理,杭州市,7
2011,建筑与交通工程学院,工程管理,泉州市,1
2011,建筑与交通工程学院,工程管理,泰州市,1
2011,建筑与交通工程学院,工程管理,温州市,5
2011,建筑与交通工程学院,工程管理,湖州市,3
2011,建筑与交通工程学院,工程管理,烟台市,1
2011,建筑与交通工程学院,工程管理,玉林市,1
2011,建筑与交通工程学院,工程管理,白银市,1
2011,建筑与交通工程学院,工程管理,绍兴市,8
2011,建筑与交通工程学院,工程管理,衢州市,1
2011,建筑与交通工程学院,工程管理,遵义市,1
2011,建筑与交通工程学院,工程管理,金华市,6
2011,建筑与交通工程学院,工程管理,马鞍山市,1
2011,建筑与交通工程学院,工程管理,驻马店市,1
2011,建筑与交通工程学院,建筑学,兰州市,1
2011,建筑与交通工程学院,建筑学,嘉兴市,2
2011,建筑与交通工程学院,建筑学,宁波市,10
2011,建筑与交通工程学院,建筑学,成都市,1
2011,建筑与交通工程学院,建筑学,承德市,1
2011,建筑与交通工程学院,建筑学,杭州市,4
2011,建筑与交通工程学院,建筑学,武汉市,1
2011,建筑与交通工程学院,建筑学,温州市,6
2011,建筑与交通工程学院,建筑学,湖州市,1
2011,建筑与交通工程学院,建筑学,绍兴市,5
2011,建筑与交通工程学院,建筑学,莆田市,1
2011,建筑与交通工程学院,建筑学,衢州市,1
2011,建筑与交通工程学院,建筑学,襄樊市,1
2011,建筑与交通工程学院,建筑学,邯郸市,1
2011,建筑与交通工程学院,建筑学,金华市,4
2011,建筑与交通工程学院,建筑学,金昌市,1
2011,建筑与交通工程学院,建筑学,龙岩市,1
2011,建筑与交通工程学院,建筑环境与设备工程,丽水市,3
2011,建筑与交通工程学院,建筑环境与设备工程,九江市,1
2011,建筑与交通工程学院,建筑环境与设备工程,南宁市,1
2011,建筑与交通工程学院,建筑环境与设备工程,南通市,1
2011,建筑与交通工程学院,建筑环境与设备工程,台州市,5
2011,建筑与交通工程学院,建筑环境与设备工程,嘉兴市,4
2011,建筑与交通工程学院,建筑环境与设备工程,宁波市,6
2011,建筑与交通工程学院,建筑环境与设备工程,开封市,1
2011,建筑与交通工程学院,建筑环境与设备工程,朔州市,1
2011,建筑与交通工程学院,建筑环境与设备工程,杭州市,4
2011,建筑与交通工程学院,建筑环境与设备工程,梧州市,1
2011,建筑与交通工程学院,建筑环境与设备工程,温州市,3
2011,建筑与交通工程学院,建筑环境与设备工程,湖州市,1
2011,建筑与交通工程学院,建筑环境与设备工程,绍兴市,8
2011,建筑与交通工程学院,建筑环境与设备工程,衢州市,4
2011,建筑与交通工程学院,建筑环境与设备工程,重庆市,1
2011,建筑与交通工程学院,建筑环境与设备工程,金华市,2
2011,建筑与交通工程学院,建筑环境与设备工程,锡林郭勒盟,1
2011,机械工程学院,机械设计制造及其自动化,上饶市,1
2011,机械工程学院,机械设计制造及其自动化,临沂市,1
2011,机械工程学院,机械设计制造及其自动化,丽水市,2
2011,机械工程学院,机械设计制造及其自动化,六安市,1
2011,机械工程学院,机械设计制造及其自动化,台州市,3
2011,机械工程学院,机械设计制造及其自动化,周口市,2
2011,机械工程学院,机械设计制造及其自动化,商丘市,1
2011,机械工程学院,机械设计制造及其自动化,嘉兴市,4
2011,机械工程学院,机械设计制造及其自动化,宁波市,20
2011,机械工程学院,机械设计制造及其自动化,定西市,1
2011,机械工程学院,机械设计制造及其自动化,宣城市,1
2011,机械工程学院,机械设计制造及其自动化,岳阳市,1
2011,机械工程学院,机械设计制造及其自动化,成都市,1
2011,机械工程学院,机械设计制造及其自动化,抚州市,1
2011,机械工程学院,机械设计制造及其自动化,杭州市,7
2011,机械工程学院,机械设计制造及其自动化,桂林市,1
2011,机械工程学院,机械设计制造及其自动化,梧州市,1
2011,机械工程学院,机械设计制造及其自动化,武威市,1
2011,机械工程学院,机械设计制造及其自动化,汕尾市,1
